"id","trade_code","date","high","low","open","close","volume"
"13083","T10Y0720","2020-08-06","0","0","0","0","0"
"13084","T10Y0720","2020-08-05","0","0","0","0","0"
"13085","T10Y0720","2020-08-04","0","0","0","0","0"
"13086","T10Y0720","2020-08-03","0","0","0","0","0"
"13087","T10Y0720","2020-07-30","0","0","0","0","0"
"13088","T10Y0720","2020-07-29","0","0","0","0","0"
"13089","T10Y0720","2020-07-28","0","0","0","0","0"
"13090","T10Y0720","2020-07-27","0","0","0","0","0"
"13091","T10Y0720","2020-07-26","0","0","0","0","0"
"13092","T10Y0720","2020-07-23","0","0","0","0","0"
"13093","T10Y0720","2020-07-22","0","0","0","0","0"
"13094","T10Y0720","2020-07-21","0","0","0","0","0"
"13095","T10Y0720","2020-07-20","0","0","0","0","0"
"13096","T10Y0720","2020-07-19","0","0","0","0","0"
"13097","T10Y0720","2020-07-16","0","0","0","0","0"
"13098","T10Y0720","2020-07-15","0","0","0","0","0"
"13099","T10Y0720","2020-07-14","0","0","0","0","0"
"13100","T10Y0720","2020-07-13","0","0","0","0","0"
"13101","T10Y0720","2020-07-12","0","0","0","0","0"
"13102","T10Y0720","2020-07-09","0","0","0","0","0"
"13103","T10Y0720","2020-07-08","0","0","0","0","0"
"13104","T10Y0720","2020-07-07","0","0","0","0","0"
"13105","T10Y0720","2020-07-06","0","0","0","0","0"
"13106","T10Y0720","2020-07-05","0","0","0","0","0"
"13107","T10Y0720","2020-07-02","0","0","0","0","0"
"13108","T10Y0721","2020-08-10","0","0","0","0","0"
"13109","T10Y0721","2020-08-09","0","0","0","0","0"
"13110","T10Y0721","2020-08-06","0","0","0","0","0"
"13111","T10Y0721","2020-08-05","0","0","0","0","0"
"13112","T10Y0721","2020-08-04","0","0","0","0","0"
"13113","T10Y0721","2020-08-03","0","0","0","0","0"
"13114","T10Y0721","2020-07-30","0","0","0","0","0"
"13115","T10Y0721","2020-07-29","0","0","0","0","0"
"13116","T10Y0721","2020-07-28","0","0","0","0","0"
"13117","T10Y0721","2020-07-27","0","0","0","0","0"
"13118","T10Y0721","2020-07-26","0","0","0","0","0"
"13119","T10Y0721","2020-07-23","0","0","0","0","0"
"13120","T10Y0721","2020-07-22","0","0","0","0","0"
"13121","T10Y0721","2020-07-21","0","0","0","0","0"
"13122","T10Y0721","2020-07-20","0","0","0","0","0"
"13123","T10Y0721","2020-07-19","0","0","0","0","0"
"13124","T10Y0721","2020-07-16","0","0","0","0","0"
"13125","T10Y0721","2020-07-15","0","0","0","0","0"
"13126","T10Y0721","2020-07-14","0","0","0","0","0"
"13127","T10Y0721","2020-07-13","0","0","0","0","0"
"13128","T10Y0721","2020-07-12","0","0","0","0","0"
"13129","T10Y0721","2020-07-09","0","0","0","0","0"
"13130","T10Y0721","2020-07-08","0","0","0","0","0"
"13131","T10Y0721","2020-07-07","0","0","0","0","0"
"13132","T10Y0721","2020-07-06","0","0","0","0","0"
"13133","T10Y0721","2020-07-05","0","0","0","0","0"
"13134","T10Y0721","2020-07-02","0","0","0","0","0"
"13135","T10Y0814","2020-08-10","0","0","0","0","0"
"13136","T10Y0814","2020-08-09","0","0","0","0","0"
"13137","T10Y0814","2020-08-06","0","0","0","0","0"
"13138","T10Y0814","2020-08-05","0","0","0","0","0"
"13139","T10Y0814","2020-08-04","0","0","0","0","0"
"13140","T10Y0814","2020-08-03","0","0","0","0","0"
"13141","T10Y0814","2020-07-30","0","0","0","0","0"
"13142","T10Y0814","2020-07-29","0","0","0","0","0"
"13143","T10Y0814","2020-07-28","0","0","0","0","0"
"13144","T10Y0814","2020-07-27","0","0","0","0","0"
"13145","T10Y0814","2020-07-26","0","0","0","0","0"
"13146","T10Y0814","2020-07-23","0","0","0","0","0"
"13147","T10Y0814","2020-07-22","0","0","0","0","0"
"13148","T10Y0814","2020-07-21","0","0","0","0","0"
"13149","T10Y0814","2020-07-20","0","0","0","0","0"
"13150","T10Y0814","2020-07-19","0","0","0","0","0"
"13151","T10Y0814","2020-07-16","0","0","0","0","0"
"13152","T10Y0814","2020-07-15","0","0","0","0","0"
"13153","T10Y0814","2020-07-14","0","0","0","0","0"
"13154","T10Y0814","2020-07-13","0","0","0","0","0"
"13155","T10Y0814","2020-07-12","0","0","0","0","0"
"13156","T10Y0814","2020-07-09","0","0","0","0","0"
"13157","T10Y0814","2020-07-08","0","0","0","0","0"
"13158","T10Y0814","2020-07-07","0","0","0","0","0"
"13159","T10Y0814","2020-07-06","0","0","0","0","0"
"13160","T10Y0814","2020-07-05","0","0","0","0","0"
"13161","T10Y0814","2020-07-02","0","0","0","0","0"
"13162","T10Y0816","2020-08-10","0","0","0","0","0"
"13163","T10Y0816","2020-08-09","0","0","0","0","0"
"13164","T10Y0816","2020-08-06","0","0","0","0","0"
"13165","T10Y0816","2020-08-05","0","0","0","0","0"
"13166","T10Y0816","2020-08-04","0","0","0","0","0"
"13167","T10Y0816","2020-08-03","0","0","0","0","0"
"13168","T10Y0816","2020-07-30","0","0","0","0","0"
"13169","T10Y0816","2020-07-29","0","0","0","0","0"
"13170","T10Y0816","2020-07-28","0","0","0","0","0"
"13171","T10Y0816","2020-07-27","0","0","0","0","0"
"13172","T10Y0816","2020-07-26","0","0","0","0","0"
"13173","T10Y0816","2020-07-23","0","0","0","0","0"
"13174","T10Y0816","2020-07-22","0","0","0","0","0"
"13175","T10Y0816","2020-07-21","0","0","0","0","0"
"13176","T10Y0816","2020-07-20","0","0","0","0","0"
"13177","T10Y0816","2020-07-19","0","0","0","0","0"
"13178","T10Y0816","2020-07-16","0","0","0","0","0"
"13179","T10Y0816","2020-07-15","0","0","0","0","0"
"13180","T10Y0816","2020-07-14","0","0","0","0","0"
"13181","T10Y0816","2020-07-13","0","0","0","0","0"
"13182","T10Y0816","2020-07-12","0","0","0","0","0"
"13183","T10Y0816","2020-07-09","0","0","0","0","0"
"13184","T10Y0816","2020-07-08","0","0","0","0","0"
"13185","T10Y0816","2020-07-07","0","0","0","0","0"
"13186","T10Y0816","2020-07-06","0","0","0","0","0"
"13187","T10Y0816","2020-07-05","0","0","0","0","0"
"13188","T10Y0816","2020-07-02","0","0","0","0","0"
"13189","T10Y0817","2020-08-10","0","0","0","0","0"
"13190","T10Y0817","2020-08-09","0","0","0","0","0"
"13191","T10Y0817","2020-08-06","0","0","0","0","0"
"13192","T10Y0817","2020-08-05","0","0","0","0","0"
"13193","T10Y0817","2020-08-04","0","0","0","0","0"
"13194","T10Y0817","2020-08-03","0","0","0","0","0"
"13195","T10Y0817","2020-07-30","0","0","0","0","0"
"13196","T10Y0817","2020-07-29","0","0","0","0","0"
"13197","T10Y0817","2020-07-28","0","0","0","0","0"
"13198","T10Y0817","2020-07-27","0","0","0","0","0"
"13199","T10Y0817","2020-07-26","0","0","0","0","0"
"13200","T10Y0817","2020-07-23","0","0","0","0","0"
"13201","T10Y0817","2020-07-22","0","0","0","0","0"
"13202","T10Y0817","2020-07-21","0","0","0","0","0"
"13203","T10Y0817","2020-07-20","0","0","0","0","0"
"13204","T10Y0817","2020-07-19","0","0","0","0","0"
"13205","T10Y0817","2020-07-16","0","0","0","0","0"
"13206","T10Y0817","2020-07-15","0","0","0","0","0"
"13207","T10Y0817","2020-07-14","0","0","0","0","0"
"13208","T10Y0817","2020-07-13","0","0","0","0","0"
"13209","T10Y0817","2020-07-12","0","0","0","0","0"
"13210","T10Y0817","2020-07-09","0","0","0","0","0"
"13211","T10Y0817","2020-07-08","0","0","0","0","0"
"13212","T10Y0817","2020-07-07","0","0","0","0","0"
"13213","T10Y0817","2020-07-06","0","0","0","0","0"
"13214","T10Y0817","2020-07-05","0","0","0","0","0"
"13215","T10Y0817","2020-07-02","0","0","0","0","0"
"13216","T10Y0818","2020-08-10","0","0","0","0","0"
"13217","T10Y0818","2020-08-09","0","0","0","0","0"
"13218","T10Y0818","2020-08-06","0","0","0","0","0"
"13219","T10Y0818","2020-08-05","0","0","0","0","0"
"13220","T10Y0818","2020-08-04","0","0","0","0","0"
"13221","T10Y0818","2020-08-03","0","0","0","0","0"
"13222","T10Y0818","2020-07-30","0","0","0","0","0"
"13223","T10Y0818","2020-07-29","0","0","0","0","0"
"13224","T10Y0818","2020-07-28","0","0","0","0","0"
"13225","T10Y0818","2020-07-27","0","0","0","0","0"
"13226","T10Y0818","2020-07-26","0","0","0","0","0"
"13227","T10Y0818","2020-07-23","0","0","0","0","0"
"13228","T10Y0818","2020-07-22","0","0","0","0","0"
"13229","T10Y0818","2020-07-21","0","0","0","0","0"
"13230","T10Y0818","2020-07-20","0","0","0","0","0"
"13231","T10Y0818","2020-07-19","0","0","0","0","0"
"13232","T10Y0818","2020-07-16","0","0","0","0","0"
"13233","T10Y0818","2020-07-15","0","0","0","0","0"
"13234","T10Y0818","2020-07-14","0","0","0","0","0"
"13235","T10Y0818","2020-07-13","0","0","0","0","0"
"13236","T10Y0818","2020-07-12","0","0","0","0","0"
"13237","T10Y0818","2020-07-09","0","0","0","0","0"
"13238","T10Y0818","2020-07-08","0","0","0","0","0"
"13239","T10Y0818","2020-07-07","0","0","0","0","0"
"13240","T10Y0818","2020-07-06","0","0","0","0","0"
"13241","T10Y0818","2020-07-05","0","0","0","0","0"
"13242","T10Y0818","2020-07-02","0","0","0","0","0"
"13243","T10Y0819","2020-08-10","0","0","0","0","0"
"13244","T10Y0819","2020-08-09","0","0","0","0","0"
"13245","T10Y0819","2020-08-06","0","0","0","0","0"
"13246","T10Y0819","2020-08-05","0","0","0","0","0"
"13247","T10Y0819","2020-08-04","0","0","0","0","0"
"13248","T10Y0819","2020-08-03","0","0","0","0","0"
"13249","T10Y0819","2020-07-30","0","0","0","0","0"
"13250","T10Y0819","2020-07-29","0","0","0","0","0"
"13251","T10Y0819","2020-07-28","0","0","0","0","0"
"13252","T10Y0819","2020-07-27","0","0","0","0","0"
"13253","T10Y0819","2020-07-26","0","0","0","0","0"
"13254","T10Y0819","2020-07-23","0","0","0","0","0"
"13255","T10Y0819","2020-07-22","0","0","0","0","0"
"13256","T10Y0819","2020-07-21","0","0","0","0","0"
"13257","T10Y0819","2020-07-20","0","0","0","0","0"
"13258","T10Y0819","2020-07-19","0","0","0","0","0"
"13259","T10Y0819","2020-07-16","0","0","0","0","0"
"13260","T10Y0819","2020-07-15","0","0","0","0","0"
"13261","T10Y0819","2020-07-14","0","0","0","0","0"
"13262","T10Y0819","2020-07-13","0","0","0","0","0"
"13263","T10Y0819","2020-07-12","0","0","0","0","0"
"13264","T10Y0819","2020-07-09","0","0","0","0","0"
"13265","T10Y0819","2020-07-08","0","0","0","0","0"
"13266","T10Y0819","2020-07-07","0","0","0","0","0"
"13267","T10Y0819","2020-07-06","0","0","0","0","0"
"13268","T10Y0819","2020-07-05","0","0","0","0","0"
"13269","T10Y0819","2020-07-02","0","0","0","0","0"
"13270","T10Y0820","2020-08-10","0","0","0","0","0"
"13271","T10Y0820","2020-08-09","0","0","0","0","0"
"13272","T10Y0820","2020-08-06","0","0","0","0","0"
"13273","T10Y0820","2020-08-05","0","0","0","0","0"
"13274","T10Y0820","2020-08-04","0","0","0","0","0"
"13275","T10Y0820","2020-08-03","0","0","0","0","0"
"13276","T10Y0820","2020-07-30","0","0","0","0","0"
"13277","T10Y0820","2020-07-29","0","0","0","0","0"
"13278","T10Y0820","2020-07-28","0","0","0","0","0"
"13279","T10Y0820","2020-07-27","0","0","0","0","0"
"13280","T10Y0820","2020-07-26","0","0","0","0","0"
"13281","T10Y0820","2020-07-23","0","0","0","0","0"
"13282","T10Y0820","2020-07-22","0","0","0","0","0"
"13283","T10Y0820","2020-07-21","0","0","0","0","0"
"13284","T10Y0820","2020-07-20","0","0","0","0","0"
"13285","T10Y0820","2020-07-19","0","0","0","0","0"
"13286","T10Y0820","2020-07-16","0","0","0","0","0"
"13287","T10Y0820","2020-07-15","0","0","0","0","0"
"13288","T10Y0820","2020-07-14","0","0","0","0","0"
"13289","T10Y0820","2020-07-13","0","0","0","0","0"
"13290","T10Y0820","2020-07-12","0","0","0","0","0"
"13291","T10Y0820","2020-07-09","0","0","0","0","0"
"13292","T10Y0820","2020-07-08","0","0","0","0","0"
"13293","T10Y0820","2020-07-07","0","0","0","0","0"
"13294","T10Y0820","2020-07-06","0","0","0","0","0"
"13295","T10Y0820","2020-07-05","0","0","0","0","0"
"13296","T10Y0820","2020-07-02","0","0","0","0","0"
"13297","T10Y0821","2020-08-10","0","0","0","0","0"
"13298","T10Y0821","2020-08-09","0","0","0","0","0"
"13299","T10Y0821","2020-08-06","0","0","0","0","0"
"13300","T10Y0821","2020-08-05","0","0","0","0","0"
"13301","T10Y0821","2020-08-04","0","0","0","0","0"
"13302","T10Y0821","2020-08-03","0","0","0","0","0"
"13303","T10Y0821","2020-07-30","0","0","0","0","0"
"13304","T10Y0821","2020-07-29","0","0","0","0","0"
"13305","T10Y0821","2020-07-28","0","0","0","0","0"
"13306","T10Y0821","2020-07-27","0","0","0","0","0"
"13307","T10Y0821","2020-07-26","0","0","0","0","0"
"13308","T10Y0821","2020-07-23","0","0","0","0","0"
"13309","T10Y0821","2020-07-22","0","0","0","0","0"
"13310","T10Y0821","2020-07-21","0","0","0","0","0"
"13311","T10Y0821","2020-07-20","0","0","0","0","0"
"13312","T10Y0821","2020-07-19","0","0","0","0","0"
"13313","T10Y0821","2020-07-16","0","0","0","0","0"
"13314","T10Y0821","2020-07-15","0","0","0","0","0"
"13315","T10Y0821","2020-07-14","0","0","0","0","0"
"13316","T10Y0821","2020-07-13","0","0","0","0","0"
"13317","T10Y0821","2020-07-12","0","0","0","0","0"
"13318","T10Y0821","2020-07-09","0","0","0","0","0"
"13319","T10Y0821","2020-07-08","0","0","0","0","0"
"13320","T10Y0821","2020-07-07","0","0","0","0","0"
"13321","T10Y0821","2020-07-06","0","0","0","0","0"
"13322","T10Y0821","2020-07-05","0","0","0","0","0"
"13323","T10Y0821","2020-07-02","0","0","0","0","0"
"13324","T10Y0916","2020-08-10","0","0","0","0","0"
"13325","T10Y0916","2020-08-09","0","0","0","0","0"
"13326","T10Y0916","2020-08-06","0","0","0","0","0"
"13327","T10Y0916","2020-08-05","0","0","0","0","0"
"13328","T10Y0916","2020-08-04","0","0","0","0","0"
"13329","T10Y0916","2020-08-03","0","0","0","0","0"
"13330","T10Y0916","2020-07-30","0","0","0","0","0"
"13331","T10Y0916","2020-07-29","0","0","0","0","0"
"13332","T10Y0916","2020-07-28","0","0","0","0","0"
"13333","T10Y0916","2020-07-27","0","0","0","0","0"
"13334","T10Y0916","2020-07-26","0","0","0","0","0"
"13335","T10Y0916","2020-07-23","0","0","0","0","0"
"13336","T10Y0916","2020-07-22","0","0","0","0","0"
"13337","T10Y0916","2020-07-21","0","0","0","0","0"
"13338","T10Y0916","2020-07-20","0","0","0","0","0"
"13339","T10Y0916","2020-07-19","0","0","0","0","0"
"13340","T10Y0916","2020-07-16","0","0","0","0","0"
"13341","T10Y0916","2020-07-15","0","0","0","0","0"
"13342","T10Y0916","2020-07-14","0","0","0","0","0"
"13343","T10Y0916","2020-07-13","0","0","0","0","0"
"13344","T10Y0916","2020-07-12","0","0","0","0","0"
"13345","T10Y0916","2020-07-09","0","0","0","0","0"
"13346","T10Y0916","2020-07-08","0","0","0","0","0"
"13347","T10Y0916","2020-07-07","0","0","0","0","0"
"13348","T10Y0916","2020-07-06","0","0","0","0","0"
"13349","T10Y0916","2020-07-05","0","0","0","0","0"
"13350","T10Y0916","2020-07-02","0","0","0","0","0"
"13351","T10Y0917","2020-08-10","0","0","0","0","0"
"13352","T10Y0917","2020-08-09","0","0","0","0","0"
"13353","T10Y0917","2020-08-06","0","0","0","0","0"
"13354","T10Y0917","2020-08-05","0","0","0","0","0"
"13355","T10Y0917","2020-08-04","0","0","0","0","0"
"13356","T10Y0917","2020-08-03","0","0","0","0","0"
"13357","T10Y0917","2020-07-30","0","0","0","0","0"
"13358","T10Y0917","2020-07-29","0","0","0","0","0"
"13359","T10Y0917","2020-07-28","0","0","0","0","0"
"13360","T10Y0917","2020-07-27","0","0","0","0","0"
"13361","T10Y0917","2020-07-26","0","0","0","0","0"
"13362","T10Y0917","2020-07-23","0","0","0","0","0"
"13363","T10Y0917","2020-07-22","0","0","0","0","0"
"13364","T10Y0917","2020-07-21","0","0","0","0","0"
"13365","T10Y0917","2020-07-20","0","0","0","0","0"
"13366","T10Y0917","2020-07-19","0","0","0","0","0"
"13367","T10Y0917","2020-07-16","0","0","0","0","0"
"13368","T10Y0917","2020-07-15","0","0","0","0","0"
"13369","T10Y0917","2020-07-14","0","0","0","0","0"
"13370","T10Y0917","2020-07-13","0","0","0","0","0"
"13371","T10Y0917","2020-07-12","0","0","0","0","0"
"13372","T10Y0917","2020-07-09","0","0","0","0","0"
"13373","T10Y0917","2020-07-08","0","0","0","0","0"
"13374","T10Y0917","2020-07-07","0","0","0","0","0"
"13375","T10Y0917","2020-07-06","0","0","0","0","0"
"13376","T10Y0917","2020-07-05","0","0","0","0","0"
"13377","T10Y0917","2020-07-02","0","0","0","0","0"
"13378","T10Y0918","2020-08-10","0","0","0","0","0"
"13379","T10Y0918","2020-08-09","0","0","0","0","0"
"13380","T10Y0918","2020-08-06","0","0","0","0","0"
"13381","T10Y0918","2020-08-05","0","0","0","0","0"
"13382","T10Y0918","2020-08-04","0","0","0","0","0"
"13383","T10Y0918","2020-08-03","0","0","0","0","0"
"13384","T10Y0918","2020-07-30","0","0","0","0","0"
"13385","T10Y0918","2020-07-29","0","0","0","0","0"
"13386","T10Y0918","2020-07-28","0","0","0","0","0"
"13387","T10Y0918","2020-07-27","0","0","0","0","0"
"13388","T10Y0918","2020-07-26","0","0","0","0","0"
"13389","T10Y0918","2020-07-23","0","0","0","0","0"
"13390","T10Y0918","2020-07-22","0","0","0","0","0"
"13391","T10Y0918","2020-07-21","0","0","0","0","0"
"13392","T10Y0918","2020-07-20","0","0","0","0","0"
"13393","T10Y0918","2020-07-19","0","0","0","0","0"
"13394","T10Y0918","2020-07-16","0","0","0","0","0"
"13395","T10Y0918","2020-07-15","0","0","0","0","0"
"13396","T10Y0918","2020-07-14","0","0","0","0","0"
"13397","T10Y0918","2020-07-13","0","0","0","0","0"
"13398","T10Y0918","2020-07-12","0","0","0","0","0"
"13399","T10Y0918","2020-07-09","0","0","0","0","0"
"13400","T10Y0918","2020-07-08","0","0","0","0","0"
"13401","T10Y0918","2020-07-07","0","0","0","0","0"
"13402","T10Y0918","2020-07-06","0","0","0","0","0"
"13403","T10Y0918","2020-07-05","0","0","0","0","0"
"13404","T10Y0918","2020-07-02","0","0","0","0","0"
"13405","T10Y0919","2020-08-10","0","0","0","0","0"
"13406","T10Y0919","2020-08-09","0","0","0","0","0"
"13407","T10Y0919","2020-08-06","0","0","0","0","0"
"13408","T10Y0919","2020-08-05","0","0","0","0","0"
"13409","T10Y0919","2020-08-04","0","0","0","0","0"
"13410","T10Y0919","2020-08-03","0","0","0","0","0"
"13411","T10Y0919","2020-07-30","0","0","0","0","0"
"13412","T10Y0919","2020-07-29","0","0","0","0","0"
"13413","T10Y0919","2020-07-28","0","0","0","0","0"
"13414","T10Y0919","2020-07-27","0","0","0","0","0"
"13415","T10Y0919","2020-07-26","0","0","0","0","0"
"13416","T10Y0919","2020-07-23","0","0","0","0","0"
"13417","T10Y0919","2020-07-22","0","0","0","0","0"
"13418","T10Y0919","2020-07-21","0","0","0","0","0"
"13419","T10Y0919","2020-07-20","0","0","0","0","0"
"13420","T10Y0919","2020-07-19","0","0","0","0","0"
"13421","T10Y0919","2020-07-16","0","0","0","0","0"
"13422","T10Y0919","2020-07-15","0","0","0","0","0"
"13423","T10Y0919","2020-07-14","0","0","0","0","0"
"13424","T10Y0919","2020-07-13","0","0","0","0","0"
"13425","T10Y0919","2020-07-12","0","0","0","0","0"
"13426","T10Y0919","2020-07-09","0","0","0","0","0"
"13427","T10Y0919","2020-07-08","0","0","0","0","0"
"13428","T10Y0919","2020-07-07","0","0","0","0","0"
"13429","T10Y0919","2020-07-06","0","0","0","0","0"
"13430","T10Y0919","2020-07-05","0","0","0","0","0"
"13431","T10Y0919","2020-07-02","0","0","0","0","0"
"13432","T10Y0920","2020-08-10","0","0","0","0","0"
"13433","T10Y0920","2020-08-09","0","0","0","0","0"
"13434","T10Y0920","2020-08-06","0","0","0","0","0"
"13435","T10Y0920","2020-08-05","0","0","0","0","0"
"13436","T10Y0920","2020-08-04","0","0","0","0","0"
"13437","T10Y0920","2020-08-03","0","0","0","0","0"
"13438","T10Y0920","2020-07-30","0","0","0","0","0"
"13439","T10Y0920","2020-07-29","0","0","0","0","0"
"13440","T10Y0920","2020-07-28","0","0","0","0","0"
"13441","T10Y0920","2020-07-27","0","0","0","0","0"
"13442","T10Y0920","2020-07-26","0","0","0","0","0"
"13443","T10Y0920","2020-07-23","0","0","0","0","0"
"13444","T10Y0920","2020-07-22","0","0","0","0","0"
"13445","T10Y0920","2020-07-21","0","0","0","0","0"
"13446","T10Y0920","2020-07-20","0","0","0","0","0"
"13447","T10Y0920","2020-07-19","0","0","0","0","0"
"13448","T10Y0920","2020-07-16","0","0","0","0","0"
"13449","T10Y0920","2020-07-15","0","0","0","0","0"
"13450","T10Y0920","2020-07-14","0","0","0","0","0"
"13451","T10Y0920","2020-07-13","0","0","0","0","0"
"13452","T10Y0920","2020-07-12","0","0","0","0","0"
"13453","T10Y0920","2020-07-09","0","0","0","0","0"
"13454","T10Y0920","2020-07-08","0","0","0","0","0"
"13455","T10Y0920","2020-07-07","0","0","0","0","0"
"13456","T10Y0920","2020-07-06","0","0","0","0","0"
"13457","T10Y0920","2020-07-05","0","0","0","0","0"
"13458","T10Y0920","2020-07-02","0","0","0","0","0"
"13459","T10Y0921","2020-08-10","0","0","0","0","0"
"13460","T10Y0921","2020-08-09","0","0","0","0","0"
"13461","T10Y0921","2020-08-06","0","0","0","0","0"
"13462","T10Y0921","2020-08-05","0","0","0","0","0"
"13463","T10Y0921","2020-08-04","0","0","0","0","0"
"13464","T10Y0921","2020-08-03","0","0","0","0","0"
"13465","T10Y0921","2020-07-30","0","0","0","0","0"
"13466","T10Y0921","2020-07-29","0","0","0","0","0"
"13467","T10Y0921","2020-07-28","0","0","0","0","0"
"13468","T10Y0921","2020-07-27","0","0","0","0","0"
"13469","T10Y0921","2020-07-26","0","0","0","0","0"
"13470","T10Y0921","2020-07-23","0","0","0","0","0"
"13471","T10Y0921","2020-07-22","0","0","0","0","0"
"13472","T10Y0921","2020-07-21","0","0","0","0","0"
"13473","T10Y0921","2020-07-20","0","0","0","0","0"
"13474","T10Y0921","2020-07-19","0","0","0","0","0"
"13475","T10Y0921","2020-07-16","0","0","0","0","0"
"13476","T10Y0921","2020-07-15","0","0","0","0","0"
"13477","T10Y0921","2020-07-14","0","0","0","0","0"
"13478","T10Y0921","2020-07-13","0","0","0","0","0"
"13479","T10Y0921","2020-07-12","0","0","0","0","0"
"13480","T10Y0921","2020-07-09","0","0","0","0","0"
"13481","T10Y0921","2020-07-08","0","0","0","0","0"
"13482","T10Y0921","2020-07-07","0","0","0","0","0"
"13483","T10Y0921","2020-07-06","0","0","0","0","0"
"13484","T10Y0921","2020-07-05","0","0","0","0","0"
"13485","T10Y0921","2020-07-02","0","0","0","0","0"
"13486","T10Y1014","2020-08-10","0","0","0","0","0"
"13487","T10Y1014","2020-08-09","0","0","0","0","0"
"13488","T10Y1014","2020-08-06","0","0","0","0","0"
"13489","T10Y1014","2020-08-05","0","0","0","0","0"
"13490","T10Y1014","2020-08-04","0","0","0","0","0"
"13491","T10Y1014","2020-08-03","0","0","0","0","0"
"13492","T10Y1014","2020-07-30","0","0","0","0","0"
"13493","T10Y1014","2020-07-29","0","0","0","0","0"
"13494","T10Y1014","2020-07-28","0","0","0","0","0"
"13495","T10Y1014","2020-07-27","0","0","0","0","0"
"13496","T10Y1014","2020-07-26","0","0","0","0","0"
"13497","T10Y1014","2020-07-23","0","0","0","0","0"
"13498","T10Y1014","2020-07-22","0","0","0","0","0"
"13499","T10Y1014","2020-07-21","0","0","0","0","0"
"13500","T10Y1014","2020-07-20","0","0","0","0","0"
"13501","T10Y1014","2020-07-19","0","0","0","0","0"
"13502","T10Y1014","2020-07-16","0","0","0","0","0"
"13503","T10Y1014","2020-07-15","0","0","0","0","0"
"13504","T10Y1014","2020-07-14","0","0","0","0","0"
"13505","T10Y1014","2020-07-13","0","0","0","0","0"
"13506","T10Y1014","2020-07-12","0","0","0","0","0"
"13507","T10Y1014","2020-07-09","0","0","0","0","0"
"13508","T10Y1014","2020-07-08","0","0","0","0","0"
"13509","T10Y1014","2020-07-07","0","0","0","0","0"
"13510","T10Y1014","2020-07-06","0","0","0","0","0"
"13511","T10Y1014","2020-07-05","0","0","0","0","0"
"13512","T10Y1014","2020-07-02","0","0","0","0","0"
"13513","T10Y1016","2020-08-10","0","0","0","0","0"
"13514","T10Y1016","2020-08-09","0","0","0","0","0"
"13515","T10Y1016","2020-08-06","0","0","0","0","0"
"13516","T10Y1016","2020-08-05","0","0","0","0","0"
"13517","T10Y1016","2020-08-04","0","0","0","0","0"
"13518","T10Y1016","2020-08-03","0","0","0","0","0"
"13519","T10Y1016","2020-07-30","0","0","0","0","0"
"13520","T10Y1016","2020-07-29","0","0","0","0","0"
"13521","T10Y1016","2020-07-28","0","0","0","0","0"
"13522","T10Y1016","2020-07-27","0","0","0","0","0"
"13523","T10Y1016","2020-07-26","0","0","0","0","0"
"13524","T10Y1016","2020-07-23","0","0","0","0","0"
"13525","T10Y1016","2020-07-22","0","0","0","0","0"
"13526","T10Y1016","2020-07-21","0","0","0","0","0"
"13527","T10Y1016","2020-07-20","0","0","0","0","0"
"13528","T10Y1016","2020-07-19","0","0","0","0","0"
"13529","T10Y1016","2020-07-16","0","0","0","0","0"
"13530","T10Y1016","2020-07-15","0","0","0","0","0"
"13531","T10Y1016","2020-07-14","0","0","0","0","0"
"13532","T10Y1016","2020-07-13","0","0","0","0","0"
"13533","T10Y1016","2020-07-12","0","0","0","0","0"
"13534","T10Y1016","2020-07-09","0","0","0","0","0"
"13535","T10Y1016","2020-07-08","0","0","0","0","0"
"13536","T10Y1016","2020-07-07","0","0","0","0","0"
"13537","T10Y1016","2020-07-06","0","0","0","0","0"
"13538","T10Y1016","2020-07-05","0","0","0","0","0"
"13539","T10Y1016","2020-07-02","0","0","0","0","0"
"13540","T10Y1017","2020-08-10","0","0","0","0","0"
"13541","T10Y1017","2020-08-09","0","0","0","0","0"
"13542","T10Y1017","2020-08-06","0","0","0","0","0"
"13543","T10Y1017","2020-08-05","0","0","0","0","0"
"13544","T10Y1017","2020-08-04","0","0","0","0","0"
"13545","T10Y1017","2020-08-03","0","0","0","0","0"
"13546","T10Y1017","2020-07-30","0","0","0","0","0"
"13547","T10Y1017","2020-07-29","0","0","0","0","0"
"13548","T10Y1017","2020-07-28","0","0","0","0","0"
"13549","T10Y1017","2020-07-27","0","0","0","0","0"
"13550","T10Y1017","2020-07-26","0","0","0","0","0"
"13551","T10Y1017","2020-07-23","0","0","0","0","0"
"13552","T10Y1017","2020-07-22","0","0","0","0","0"
"13553","T10Y1017","2020-07-21","0","0","0","0","0"
"13554","T10Y1017","2020-07-20","0","0","0","0","0"
"13555","T10Y1017","2020-07-19","0","0","0","0","0"
"13556","T10Y1017","2020-07-16","0","0","0","0","0"
"13557","T10Y1017","2020-07-15","0","0","0","0","0"
"13558","T10Y1017","2020-07-14","0","0","0","0","0"
"13559","T10Y1017","2020-07-13","0","0","0","0","0"
"13560","T10Y1017","2020-07-12","0","0","0","0","0"
"13561","T10Y1017","2020-07-09","0","0","0","0","0"
"13562","T10Y1017","2020-07-08","0","0","0","0","0"
"13563","T10Y1017","2020-07-07","0","0","0","0","0"
"13564","T10Y1017","2020-07-06","0","0","0","0","0"
